"행정구역","2022년02월_계_총인구수","2022년02월_계_연령구간인구수","2022년02월_계_20~29세","2022년02월_계_30~39세","2022년02월_계_40~49세","2022년02월_계_50~59세","2022년02월_계_60~69세","2022년02월_계_70~79세","2022년02월_남_총인구수","2022년02월_남_연령구간인구수","2022년02월_남_20~29세","2022년02월_남_30~39세","2022년02월_남_40~49세","2022년02월_남_50~59세","2022년02월_남_60~69세","2022년02월_남_70~79세","2022년02월_여_총인구수","2022년02월_여_연령구간인구수","2022년02월_여_20~29세","2022년02월_여_30~39세","2022년02월_여_40~49세","2022년02월_여_50~59세","2022년02월_여_60~69세","2022년02월_여_70~79세","2022년03월_계_총인구수","2022년03월_계_연령구간인구수","2022년03월_계_20~29세","2022년03월_계_30~39세","2022년03월_계_40~49세","2022년03월_계_50~59세","2022년03월_계_60~69세","2022년03월_계_70~79세","2022년03월_남_총인구수","2022년03월_남_연령구간인구수","2022년03월_남_20~29세","2022년03월_남_30~39세","2022년03월_남_40~49세","2022년03월_남_50~59세","2022년03월_남_60~69세","2022년03월_남_70~79세","2022년03월_여_총인구수","2022년03월_여_연령구간인구수","2022년03월_여_20~29세","2022년03월_여_30~39세","2022년03월_여_40~49세","2022년03월_여_50~59세","2022년03월_여_60~69세","2022년03월_여_70~79세","2022년04월_계_총인구수","2022년04월_계_연령구간인구수","2022년04월_계_20~29세","2022년04월_계_30~39세","2022년04월_계_40~49세","2022년04월_계_50~59세","2022년04월_계_60~69세","2022년04월_계_70~79세","2022년04월_남_총인구수","2022년04월_남_연령구간인구수","2022년04월_남_20~29세","2022년04월_남_30~39세","2022년04월_남_40~49세","2022년04월_남_50~59세","2022년04월_남_60~69세","2022년04월_남_70~79세","2022년04월_여_총인구수","2022년04월_여_연령구간인구수","2022년04월_여_20~29세","2022년04월_여_30~39세","2022년04월_여_40~49세","2022년04월_여_50~59세","2022년04월_여_60~69세","2022년04월_여_70~79세","2022년05월_계_총인구수","2022년05월_계_연령구간인구수","2022년05월_계_20~29세","2022년05월_계_30~39세","2022년05월_계_40~49세","2022년05월_계_50~59세","2022년05월_계_60~69세","2022년05월_계_70~79세","2022년05월_남_총인구수","2022년05월_남_연령구간인구수","2022년05월_남_20~29세","2022년05월_남_30~39세","2022년05월_남_40~49세","2022년05월_남_50~59세","2022년05월_남_60~69세","2022년05월_남_70~79세","2022년05월_여_총인구수","2022년05월_여_연령구간인구수","2022년05월_여_20~29세","2022년05월_여_30~39세","2022년05월_여_40~49세","2022년05월_여_50~59세","2022년05월_여_60~69세","2022년05월_여_70~79세","2022년06월_계_총인구수","2022년06월_계_연령구간인구수","2022년06월_계_20~29세","2022년06월_계_30~39세","2022년06월_계_40~49세","2022년06월_계_50~59세","2022년06월_계_60~69세","2022년06월_계_70~79세","2022년06월_남_총인구수","2022년06월_남_연령구간인구수","2022년06월_남_20~29세","2022년06월_남_30~39세","2022년06월_남_40~49세","2022년06월_남_50~59세","2022년06월_남_60~69세","2022년06월_남_70~79세","2022년06월_여_총인구수","2022년06월_여_연령구간인구수","2022년06월_여_20~29세","2022년06월_여_30~39세","2022년06월_여_40~49세","2022년06월_여_50~59세","2022년06월_여_60~69세","2022년06월_여_70~79세","2022년07월_계_총인구수","2022년07월_계_연령구간인구수","2022년07월_계_20~29세","2022년07월_계_30~39세","2022년07월_계_40~49세","2022년07월_계_50~59세","2022년07월_계_60~69세","2022년07월_계_70~79세","2022년07월_남_총인구수","2022년07월_남_연령구간인구수","2022년07월_남_20~29세","2022년07월_남_30~39세","2022년07월_남_40~49세","2022년07월_남_50~59세","2022년07월_남_60~69세","2022년07월_남_70~79세","2022년07월_여_총인구수","2022년07월_여_연령구간인구수","2022년07월_여_20~29세","2022년07월_여_30~39세","2022년07월_여_40~49세","2022년07월_여_50~59세","2022년07월_여_60~69세","2022년07월_여_70~79세"
"세종특별자치시  (3600000000)","376,399","273,442","38,800","61,681","74,241","49,680","34,089","14,951","187,858","137,302","19,848","30,054","37,522","26,023","16,897","6,958","188,541","136,140","18,952","31,627","36,719","23,657","17,192","7,993","377,296","274,210","38,927","61,594","74,457","49,979","34,224","15,029","188,356","137,710","19,954","30,000","37,584","26,173","16,986","7,013","188,940","136,500","18,973","31,594","36,873","23,806","17,238","8,016","378,196","275,071","39,015","61,611","74,700","50,270","34,347","15,128","188,778","138,131","20,005","30,034","37,651","26,327","17,053","7,061","189,418","136,940","19,010","31,577","37,049","23,943","17,294","8,067","379,340","275,957","39,042","61,610","75,024","50,503","34,499","15,279","189,302","138,554","20,029","30,014","37,780","26,467","17,119","7,145","190,038","137,403","19,013","31,596","37,244","24,036","17,380","8,134","380,215","276,645","38,987","61,529","75,391","50,723","34,672","15,343","189,723","138,892","19,998","29,998","37,939","26,601","17,182","7,174","190,492","137,753","18,989","31,531","37,452","24,122","17,490","8,169","380,889","277,170","38,928","61,430","75,615","50,972","34,807","15,418","190,038","139,168","19,973","29,985","38,003","26,744","17,247","7,216","190,851","138,002","18,955","31,445","37,612","24,228","17,560","8,202"
"세종특별자치시 세종특별자치시 (3611000000)","376,399","273,442","38,800","61,681","74,241","49,680","34,089","14,951","187,858","137,302","19,848","30,054","37,522","26,023","16,897","6,958","188,541","136,140","18,952","31,627","36,719","23,657","17,192","7,993","377,296","274,210","38,927","61,594","74,457","49,979","34,224","15,029","188,356","137,710","19,954","30,000","37,584","26,173","16,986","7,013","188,940","136,500","18,973","31,594","36,873","23,806","17,238","8,016","378,196","275,071","39,015","61,611","74,700","50,270","34,347","15,128","188,778","138,131","20,005","30,034","37,651","26,327","17,053","7,061","189,418","136,940","19,010","31,577","37,049","23,943","17,294","8,067","379,340","275,957","39,042","61,610","75,024","50,503","34,499","15,279","189,302","138,554","20,029","30,014","37,780","26,467","17,119","7,145","190,038","137,403","19,013","31,596","37,244","24,036","17,380","8,134","380,215","276,645","38,987","61,529","75,391","50,723","34,672","15,343","189,723","138,892","19,998","29,998","37,939","26,601","17,182","7,174","190,492","137,753","18,989","31,531","37,452","24,122","17,490","8,169","380,889","277,170","38,928","61,430","75,615","50,972","34,807","15,418","190,038","139,168","19,973","29,985","38,003","26,744","17,247","7,216","190,851","138,002","18,955","31,445","37,612","24,228","17,560","8,202"
