"행정구역","2020년02월_계_총인구수","2020년02월_계_연령구간인구수","2020년02월_계_20~29세","2020년02월_계_30~39세","2020년02월_계_40~49세","2020년02월_계_50~59세","2020년02월_계_60~69세","2020년02월_계_70~79세","2020년02월_남_총인구수","2020년02월_남_연령구간인구수","2020년02월_남_20~29세","2020년02월_남_30~39세","2020년02월_남_40~49세","2020년02월_남_50~59세","2020년02월_남_60~69세","2020년02월_남_70~79세","2020년02월_여_총인구수","2020년02월_여_연령구간인구수","2020년02월_여_20~29세","2020년02월_여_30~39세","2020년02월_여_40~49세","2020년02월_여_50~59세","2020년02월_여_60~69세","2020년02월_여_70~79세","2020년03월_계_총인구수","2020년03월_계_연령구간인구수","2020년03월_계_20~29세","2020년03월_계_30~39세","2020년03월_계_40~49세","2020년03월_계_50~59세","2020년03월_계_60~69세","2020년03월_계_70~79세","2020년03월_남_총인구수","2020년03월_남_연령구간인구수","2020년03월_남_20~29세","2020년03월_남_30~39세","2020년03월_남_40~49세","2020년03월_남_50~59세","2020년03월_남_60~69세","2020년03월_남_70~79세","2020년03월_여_총인구수","2020년03월_여_연령구간인구수","2020년03월_여_20~29세","2020년03월_여_30~39세","2020년03월_여_40~49세","2020년03월_여_50~59세","2020년03월_여_60~69세","2020년03월_여_70~79세","2020년04월_계_총인구수","2020년04월_계_연령구간인구수","2020년04월_계_20~29세","2020년04월_계_30~39세","2020년04월_계_40~49세","2020년04월_계_50~59세","2020년04월_계_60~69세","2020년04월_계_70~79세","2020년04월_남_총인구수","2020년04월_남_연령구간인구수","2020년04월_남_20~29세","2020년04월_남_30~39세","2020년04월_남_40~49세","2020년04월_남_50~59세","2020년04월_남_60~69세","2020년04월_남_70~79세","2020년04월_여_총인구수","2020년04월_여_연령구간인구수","2020년04월_여_20~29세","2020년04월_여_30~39세","2020년04월_여_40~49세","2020년04월_여_50~59세","2020년04월_여_60~69세","2020년04월_여_70~79세","2020년05월_계_총인구수","2020년05월_계_연령구간인구수","2020년05월_계_20~29세","2020년05월_계_30~39세","2020년05월_계_40~49세","2020년05월_계_50~59세","2020년05월_계_60~69세","2020년05월_계_70~79세","2020년05월_남_총인구수","2020년05월_남_연령구간인구수","2020년05월_남_20~29세","2020년05월_남_30~39세","2020년05월_남_40~49세","2020년05월_남_50~59세","2020년05월_남_60~69세","2020년05월_남_70~79세","2020년05월_여_총인구수","2020년05월_여_연령구간인구수","2020년05월_여_20~29세","2020년05월_여_30~39세","2020년05월_여_40~49세","2020년05월_여_50~59세","2020년05월_여_60~69세","2020년05월_여_70~79세","2020년06월_계_총인구수","2020년06월_계_연령구간인구수","2020년06월_계_20~29세","2020년06월_계_30~39세","2020년06월_계_40~49세","2020년06월_계_50~59세","2020년06월_계_60~69세","2020년06월_계_70~79세","2020년06월_남_총인구수","2020년06월_남_연령구간인구수","2020년06월_남_20~29세","2020년06월_남_30~39세","2020년06월_남_40~49세","2020년06월_남_50~59세","2020년06월_남_60~69세","2020년06월_남_70~79세","2020년06월_여_총인구수","2020년06월_여_연령구간인구수","2020년06월_여_20~29세","2020년06월_여_30~39세","2020년06월_여_40~49세","2020년06월_여_50~59세","2020년06월_여_60~69세","2020년06월_여_70~79세","2020년07월_계_총인구수","2020년07월_계_연령구간인구수","2020년07월_계_20~29세","2020년07월_계_30~39세","2020년07월_계_40~49세","2020년07월_계_50~59세","2020년07월_계_60~69세","2020년07월_계_70~79세","2020년07월_남_총인구수","2020년07월_남_연령구간인구수","2020년07월_남_20~29세","2020년07월_남_30~39세","2020년07월_남_40~49세","2020년07월_남_50~59세","2020년07월_남_60~69세","2020년07월_남_70~79세","2020년07월_여_총인구수","2020년07월_여_연령구간인구수","2020년07월_여_20~29세","2020년07월_여_30~39세","2020년07월_여_40~49세","2020년07월_여_50~59세","2020년07월_여_60~69세","2020년07월_여_70~79세"
"세종특별자치시  (3600000000)","343,788","247,758","36,273","61,442","65,714","42,907","27,813","13,609","171,403","124,221","18,347","29,923","33,778","22,191","13,798","6,184","172,385","123,537","17,926","31,519","31,936","20,716","14,015","7,425","344,792","248,546","36,373","61,396","65,983","43,132","28,002","13,660","171,951","124,634","18,401","29,894","33,901","22,328","13,894","6,216","172,841","123,912","17,972","31,502","32,082","20,804","14,108","7,444","345,216","248,842","36,323","61,266","66,124","43,283","28,173","13,673","172,176","124,762","18,359","29,831","33,941","22,421","13,984","6,226","173,040","124,080","17,964","31,435","32,183","20,862","14,189","7,447","345,373","249,052","36,245","61,103","66,258","43,404","28,280","13,762","172,269","124,880","18,322","29,740","33,977","22,525","14,032","6,284","173,104","124,172","17,923","31,363","32,281","20,879","14,248","7,478","345,341","249,050","36,098","60,923","66,382","43,369","28,419","13,859","172,234","124,880","18,280","29,634","34,015","22,519","14,101","6,331","173,107","124,170","17,818","31,289","32,367","20,850","14,318","7,528","346,217","249,808","36,176","60,806","66,688","43,570","28,607","13,961","172,660","125,262","18,310","29,610","34,129","22,639","14,186","6,388","173,557","124,546","17,866","31,196","32,559","20,931","14,421","7,573"
"세종특별자치시 세종특별자치시 (3611000000)","343,788","247,758","36,273","61,442","65,714","42,907","27,813","13,609","171,403","124,221","18,347","29,923","33,778","22,191","13,798","6,184","172,385","123,537","17,926","31,519","31,936","20,716","14,015","7,425","344,792","248,546","36,373","61,396","65,983","43,132","28,002","13,660","171,951","124,634","18,401","29,894","33,901","22,328","13,894","6,216","172,841","123,912","17,972","31,502","32,082","20,804","14,108","7,444","345,216","248,842","36,323","61,266","66,124","43,283","28,173","13,673","172,176","124,762","18,359","29,831","33,941","22,421","13,984","6,226","173,040","124,080","17,964","31,435","32,183","20,862","14,189","7,447","345,373","249,052","36,245","61,103","66,258","43,404","28,280","13,762","172,269","124,880","18,322","29,740","33,977","22,525","14,032","6,284","173,104","124,172","17,923","31,363","32,281","20,879","14,248","7,478","345,341","249,050","36,098","60,923","66,382","43,369","28,419","13,859","172,234","124,880","18,280","29,634","34,015","22,519","14,101","6,331","173,107","124,170","17,818","31,289","32,367","20,850","14,318","7,528","346,217","249,808","36,176","60,806","66,688","43,570","28,607","13,961","172,660","125,262","18,310","29,610","34,129","22,639","14,186","6,388","173,557","124,546","17,866","31,196","32,559","20,931","14,421","7,573"
